title,URI,labels,Author,Abstract,Subject,Date,Page,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/c4%2Ff6%2F72%2Fc4f6721e22824a2882d1f7922ef507a8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Cartoon, Art, Violin family, Watercolor paint, Bowed string instrument, Cello, Fictional character, Violin, Painting, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,30,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/95%2Ff0%2F46%2F95f046e1cb5f466baef52d8ea6c20492%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Beige, Cookware and bakeware, Paper, Wood, Square, Rectangle, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,31,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/fd%2F6b%2Fa6%2Ffd6ba6a60432438f9002fe735b1e12a9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Paper, Calligraphy, Document, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,32,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/a6%2Fe9%2F9a%2Fa6e99a0a80ca4adbad9e5a0e608a54c0%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Calligraphy, Paper, Document, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,33,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/3d%2F84%2Ff6%2F3d84f6f3b12149f493b2265d588b273a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Painting, Costume design, Art, Fashion illustration, Visual arts, Paper, Drawing, Style, Vintage clothing, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,34,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/53%2F25%2Fd4%2F5325d4de2cef490eb69024cd19a0fd62%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Beige, Rectangle, Wood, Square, Paper, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,35,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/f6%2F56%2F36%2Ff6563698b94143ddb2255236e40b9678%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Illustration, Drawing, Art, Fictional character, Costume design, Style, Fashion illustration, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,36,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/f3%2Fee%2Fdf%2Ff3eedfe3f9c14947b27c9253deed4350%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Beige, Paper, Wood, Rectangle, Square, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,37,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/98%2F1f%2F69%2F981f69069c7e4f3f9f9d3b6f1e3939cb%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Painting, Art, Rectangle, Modern art, Paper, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,38,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/f6%2F50%2F55%2Ff650550b1c6247f0b9f335889318caf3%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Beige, Rectangle, Square, Wood, Paper, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,39,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/06%2Fb5%2Fe2%2F06b5e2d74c6849bc984c1659fb008a04%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Child art, Painting, Art, Illustration, Visual arts, Textile, Watercolor paint, Paint, Magenta, Drawing, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,40,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/45%2F69%2F1b%2F45691b4d02b641d89b6a07095e1a4aa6%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Beige, Rectangle, Wood, Square, Paper, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,41,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/be%2F62%2F04%2Fbe62045f1b49482b9763ae34911c1b8f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Document, Paper, Font, Calligraphy, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,42,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/b6%2F3c%2F24%2Fb63c247f457e4880bd372203a57fb6c2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Calligraphy, Paper, Document, Paper product, Writing, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,43,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/21%2F75%2F5c%2F21755cfb59de4c1bbff10392e4ce3f46%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Costume design, Art, Fashion illustration, Visual arts, Painting, Style, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,44,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/6c%2F80%2F95%2F6c80950bf3044b30a0b2843b3a96924c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Wood, Beige, Rectangle, Square, Paper, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,45,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/4c%2F1f%2Ff0%2F4c1ff02330a941f3a375b8ba58b8f4d8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Painting, Modern art, Art, Illustration, Poster, Visual arts, Fashion illustration, Costume design, Rectangle, Style, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,46,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/59%2F2d%2F97%2F592d97ad51e14181b18fd3f80f64ec65%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Beige, Square, Rectangle, Wood, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,47,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/3d%2F03%2F7b%2F3d037bb84b104410851ed8a01ff6f14d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Art, Painting, Visual arts, Modern art, Square, Rectangle, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,48,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/5c%2Ffa%2Fa9%2F5cfaa996b1e644fb895377bba7f6783e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Beige, Rectangle, Square, Wood, Paper, Picture frame, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,49,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/a3%2F3e%2Fe2%2Fa33ee25726634373b12282d202d4d61b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Painting, Illustration, Rectangle, Art, Visual arts, Square, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,50,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/c9%2F3f%2Fe7%2Fc93fe7b66a444f49b94b79415f80d6db%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Wood, Rectangle, Beige, Paper, Square, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,51,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/cb%2Fb3%2Fcf%2Fcbb3cf459ebd442581acf538acb5eff5%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Paper, Document, Font, Calligraphy, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,52,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/ba%2F63%2Fea%2Fba63eaf7f148422f9d8556069b3b3133%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Paper, Calligraphy, Document, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,53,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/62%2Fda%2F52%2F62da5211355e4f2f87a2baa47a5bbbca%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Painting, Geisha, Illustration, Art, Picture frame, Drawing, Visual arts, Paper, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,54,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/bb%2F56%2Fd4%2Fbb56d408ae4a4fc885e9da81c6482551%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Wood, Rectangle, Beige, Square, Plywood, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,55,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/76%2F49%2F2f%2F76492fe3a531420bbbd167566176c8ef%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Art, Child art, Visual arts, Painting, Paper, Rectangle, Watercolor paint, Drawing, Modern art, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,56,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/18%2Fa9%2Fed%2F18a9ed4a7f4641a7b7546f1098199a07%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Wood, Rectangle, Beige, Square, Paper, Plywood, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,57,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/d1%2F6f%2Fc6%2Fd16fc6dcd52847a993e956b065ca6e61%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Drawing, Paper, Art, Child art, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,58,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/94%2Fb4%2F7e%2F94b47e79a26a40f3aabce06805263b25%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Wood, Beige, Square, Paper, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,59,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/a2%2Fc4%2F44%2Fa2c4448a5c694b339400140f7f76f5e1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Paper, Calligraphy, Document, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,60,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/4d%2Fc6%2F09%2F4dc609e0c0054a6a908a78ff14d4730c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Calligraphy, Paper, Document, Art, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,61,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/01%2Fc8%2F45%2F01c845f7a1c04c179c4a0280ad094eab%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Modern art, Art, Painting, Poster, Visual arts, Paper, Child art, Drawing, Watercolor paint, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,62,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/aa%2F43%2F12%2Faa4312e2b8ce4a149a1f99b630516ff8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Wood, Paper, Beige, Paper product, Drawing, Square, Plywood, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,63,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/91%2F3c%2F67%2F913c67faa5f442aa888900a119c28270%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Illustration, Art, Fictional character, Drawing, Visual arts, Painting, Modern art, Paper, Rectangle, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,64,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/db%2F67%2F5d%2Fdb675de64d88446fb48df1413c8402f2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Wood, Beige, Paper, Square, Cookware and bakeware, Rectangle, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,65,
"Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka v risunkakh : raskraska risunkov ruchnai︠a︡, i︠a︡ichnymi kraskami, tochno skopirovannymi s podlinnikov","https://iiif.princeton.edu/loris/figgy_prod/28%2F9b%2F18%2F289b18b2003c420c8c239d961560f331%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Paper, Document, Calligraphy, Paper product, ","Denʹshin, Alekseĭ.",An introduction for children to the geography and history of the Soviet tropics.,Toys—Russia,1917,66,
